Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.3,0.5,0.37499999999999994,0.6984126984126983
SE1,0.3,0.5,0.37499999999999994,0.6428571428571429
SE1`,0.3,0.5,0.37499999999999994,0.6428571428571429
SE2,0.3,0.5,0.37499999999999994,0.44285714285714284
SE2`,0.3,0.5,0.37499999999999994,0.6095238095238095
SE3,0.3,0.5,0.37499999999999994,0.40277777777777773
SE3`,0.3,0.5,0.37499999999999994,0.5
SE4,0.3,0.5,0.37499999999999994,0.625
SE4`,0.3,0.5,0.37499999999999994,0.425
