Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.4,0.5,0.4444444444444445,0.625
SE1,0.4,0.5,0.4444444444444445,0.625
SE1`,0.4,0.5,0.4444444444444445,0.5
SE2,0.4,0.5,0.4444444444444445,0.44047619047619047
SE2`,0.4,0.5,0.4444444444444445,0.44047619047619047
SE3,0.4,0.5,0.4444444444444445,0.46825396825396826
SE3`,0.4,0.5,0.4444444444444445,0.4861111111111111
SE4,0.4,0.5,0.4444444444444445,0.6
SE4`,0.4,0.5,0.4444444444444445,0.4571428571428572
