Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.5,0.8333333333333334,0.625,0.9666666666666666
SE1,0.5,0.8333333333333334,0.625,0.9666666666666666
SE1`,0.5,0.8333333333333334,0.625,1.0
SE2,0.5,0.8333333333333334,0.625,0.9666666666666666
SE2`,0.5,0.8333333333333334,0.625,0.9666666666666666
SE3,0.5,0.8333333333333334,0.625,0.9666666666666666
SE3`,0.5,0.8333333333333334,0.625,0.8766666666666666
SE4,0.5,0.8333333333333334,0.625,0.9428571428571428
SE4`,0.5,0.8333333333333334,0.625,0.9028571428571428
