Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.3,0.3,0.3,0.6388888888888888
SE1,0.3,0.3,0.3,0.6388888888888888
SE1`,0.3,0.3,0.3,0.6388888888888888
SE2,0.3,0.3,0.3,0.5333333333333333
SE2`,0.3,0.3,0.3,0.5333333333333333
SE3,0.8,0.8,0.8000000000000002,0.7198412698412698
SE3`,0.8,0.8,0.8000000000000002,0.7885912698412698
SE4,0.8,0.8,0.8000000000000002,0.9085317460317459
SE4`,0.8,0.8,0.8000000000000002,0.7347222222222223
