Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.4,0.4,0.4000000000000001,0.9166666666666666
SE1,0.4,0.4,0.4000000000000001,0.8541666666666666
SE1`,0.4,0.4,0.4000000000000001,0.8541666666666666
SE2,0.4,0.4,0.4000000000000001,0.775
SE2`,0.4,0.4,0.4000000000000001,0.775
SE3,0.4,0.4,0.4000000000000001,0.8303571428571428
SE3`,0.4,0.4,0.4000000000000001,0.8303571428571428
SE4,0.4,0.4,0.4000000000000001,0.75
SE4`,0.4,0.4,0.4000000000000001,0.69375
