Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.4,0.5,0.4444444444444445,0.75
SE1,0.4,0.5,0.4444444444444445,0.7678571428571428
SE1`,0.5,0.625,0.5555555555555556,0.7453968253968254
SE2,0.4,0.5,0.4444444444444445,0.7071428571428571
SE2`,0.4,0.5,0.4444444444444445,0.8303571428571428
SE3,0.4,0.5,0.4444444444444445,0.875
SE3`,0.5,0.625,0.5555555555555556,0.9
SE4,0.5,0.625,0.5555555555555556,0.8392857142857142
SE4`,0.5,0.625,0.5555555555555556,0.86
