Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.0,0.0,NaN,0.0
SE1,0.0,0.0,NaN,0.0
SE1`,0.0,0.0,NaN,0.0
SE2,0.0,0.0,NaN,0.0
SE2`,0.0,0.0,NaN,0.0
SE3,0.0,0.0,NaN,0.0
SE3`,0.0,0.0,NaN,0.0
SE4,0.0,0.0,NaN,0.0
SE4`,0.0,0.0,NaN,0.0
