Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.7,0.3333333333333333,0.45161290322580644,0.936734693877551
SE1,0.7,0.3333333333333333,0.45161290322580644,0.936734693877551
SE1`,0.7,0.3333333333333333,0.45161290322580644,0.936734693877551
SE2,0.7,0.3333333333333333,0.45161290322580644,0.9478458049886621
SE2`,0.7,0.3333333333333333,0.45161290322580644,0.9214285714285715
SE3,0.7,0.3333333333333333,0.45161290322580644,0.961734693877551
SE3`,0.7,0.3333333333333333,0.45161290322580644,0.9821428571428571
SE4,0.9,0.42857142857142855,0.5806451612903225,0.9888888888888889
SE4`,0.9,0.42857142857142855,0.5806451612903225,0.9626543209876544
