Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.2,0.13333333333333333,0.16,0.20833333333333331
SE1,0.2,0.13333333333333333,0.16,0.20833333333333331
SE1`,0.2,0.13333333333333333,0.16,0.19642857142857142
SE2,0.2,0.13333333333333333,0.16,0.6666666666666666
SE2`,0.3,0.2,0.24,0.5444444444444444
SE3,0.3,0.2,0.24,0.5444444444444444
SE3`,0.3,0.2,0.24,0.5444444444444444
SE4,0.3,0.2,0.24,0.24206349206349206
SE4`,0.3,0.2,0.24,0.37777777777777777
