Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.5,0.5555555555555556,0.5263157894736842,0.7311111111111112
SE1,0.5,0.5555555555555556,0.5263157894736842,0.7311111111111112
SE1`,0.5,0.5555555555555556,0.5263157894736842,0.7311111111111112
SE2,0.5,0.5555555555555556,0.5263157894736842,0.7342857142857143
SE2`,0.5,0.5555555555555556,0.5263157894736842,0.7342857142857143
SE3,0.4,0.4444444444444444,0.4210526315789474,0.8541666666666666
SE3`,0.4,0.4444444444444444,0.4210526315789474,1.0
SE4,0.5,0.5555555555555556,0.5263157894736842,0.8444444444444444
SE4`,0.4,0.4444444444444444,0.4210526315789474,0.95
