Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.2,1.0,0.33333333333333337,0.375
SE1,0.2,1.0,0.33333333333333337,0.375
SE1`,0.2,1.0,0.33333333333333337,0.3611111111111111
SE2,0.2,1.0,0.33333333333333337,0.375
SE2`,0.2,1.0,0.33333333333333337,0.375
SE3,0.2,1.0,0.33333333333333337,0.375
SE3`,0.2,1.0,0.33333333333333337,0.3611111111111111
SE4,0.2,1.0,0.33333333333333337,0.3611111111111111
SE4`,0.2,1.0,0.33333333333333337,0.3611111111111111
