Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.2,0.6666666666666666,0.30769230769230765,1.0
SE1,0.2,0.6666666666666666,0.30769230769230765,1.0
SE1`,0.2,0.6666666666666666,0.30769230769230765,1.0
SE2,0.2,0.6666666666666666,0.30769230769230765,0.8333333333333333
SE2`,0.2,0.6666666666666666,0.30769230769230765,0.8333333333333333
SE3,0.2,0.6666666666666666,0.30769230769230765,1.0
SE3`,0.2,0.6666666666666666,0.30769230769230765,1.0
SE4,0.2,0.6666666666666666,0.30769230769230765,0.8333333333333333
SE4`,0.2,0.6666666666666666,0.30769230769230765,0.8333333333333333
