Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.1,1.0,0.18181818181818182,1.0
SE1,0.1,1.0,0.18181818181818182,1.0
SE1`,0.1,1.0,0.18181818181818182,1.0
SE2,0.1,1.0,0.18181818181818182,1.0
SE2`,0.1,1.0,0.18181818181818182,1.0
SE3,0.1,1.0,0.18181818181818182,1.0
SE3`,0.1,1.0,0.18181818181818182,1.0
SE4,0.1,1.0,0.18181818181818182,1.0
SE4`,0.1,1.0,0.18181818181818182,1.0
