Search Engine,Precision,Recall,F-Measure,MAP
SE0,0.2,0.3333333333333333,0.25,1.0
SE1,0.2,0.3333333333333333,0.25,1.0
SE1`,0.2,0.3333333333333333,0.25,1.0
SE2,0.2,0.3333333333333333,0.25,1.0
SE2`,0.2,0.3333333333333333,0.25,0.75
SE3,0.3,0.5,0.37499999999999994,1.0
SE3`,0.3,0.5,0.37499999999999994,1.0
SE4,0.3,0.5,0.37499999999999994,0.8055555555555555
SE4`,0.3,0.5,0.37499999999999994,0.7555555555555555
